note_id,etudiant_id,module,filiere,note,semestre,annee,mention
1837,307,Énergie,Génie Électrique,5.81,2,2023,Échec
1838,307,Énergie,Génie Électrique,15.63,2,2023,Bien
1839,307,Électrotechnique,Génie Électrique,11.95,1,2023,Passable
1840,307,Énergie,Génie Électrique,13.16,1,2023,Assez Bien
1841,307,Énergie,Génie Électrique,4.97,2,2023,Échec
1842,307,Automatique,Génie Électrique,12.73,1,2023,Assez Bien
1843,308,Hydraulique,Génie Civil,9.69,1,2020,Échec
1844,308,Mécanique des Sols,Génie Civil,6.1,1,2020,Échec
1845,308,Matériaux,Génie Civil,11.08,1,2020,Passable
1846,308,Hydraulique,Génie Civil,12.13,1,2020,Assez Bien
1847,308,Hydraulique,Génie Civil,11.91,1,2020,Passable
1848,308,Mécanique des Sols,Génie Civil,10.07,1,2020,Passable
1849,309,Chimie Générale,Chimie,7.63,2,2020,Échec
1850,309,Chimie Analytique,Chimie,6.45,1,2020,Échec
1851,309,Biochimie,Chimie,13.34,1,2020,Assez Bien
1852,309,Thermochimie,Chimie,8.91,2,2020,Échec
1853,309,Chimie Analytique,Chimie,16.59,1,2020,Très Bien
1854,309,Chimie Analytique,Chimie,10.48,1,2020,Passable
1855,310,Droit Int.,Droit,13.44,1,2023,Assez Bien
1856,310,Procédure Civile,Droit,10.46,1,2023,Passable
1857,310,Droit Int.,Droit,10.9,2,2023,Passable
1858,310,Droit Int.,Droit,7.08,1,2023,Échec
1859,310,Droit Administratif,Droit,11.58,2,2023,Passable
1860,310,Droit Pénal,Droit,14.11,2,2023,Bien
1861,311,Génétique,Biologie,10.46,1,2021,Passable
1862,311,Écologie,Biologie,6.77,1,2021,Échec
1863,311,Écologie,Biologie,12.07,1,2021,Assez Bien
1864,311,Génétique,Biologie,13.33,2,2021,Assez Bien
1865,311,Physiologie,Biologie,12.38,2,2021,Assez Bien
1866,311,Génétique,Biologie,13.95,1,2021,Assez Bien
1867,312,Thermochimie,Chimie,10.01,1,2021,Passable
1868,312,Chimie Générale,Chimie,8.62,2,2021,Échec
1869,312,Chimie Organique,Chimie,5.47,2,2021,Échec
1870,312,Chimie Générale,Chimie,12.61,1,2021,Assez Bien
1871,312,Biochimie,Chimie,11.0,1,2021,Passable
1872,312,Thermochimie,Chimie,10.38,2,2021,Passable
1873,313,Chimie Générale,Chimie,11.51,1,2020,Passable
1874,313,Chimie Organique,Chimie,11.42,1,2020,Passable
1875,313,Chimie Générale,Chimie,9.95,1,2020,Échec
1876,313,Chimie Générale,Chimie,20.0,1,2020,Très Bien
1877,313,Électrochimie,Chimie,10.68,1,2020,Passable
1878,313,Chimie Organique,Chimie,7.38,1,2020,Échec
1879,314,Optique,Physique,11.51,1,2022,Passable
1880,314,Thermodynamique,Physique,2.57,2,2022,Échec
1881,314,Optique,Physique,11.77,2,2022,Passable
1882,314,Relativité,Physique,12.12,1,2022,Assez Bien
1883,314,Mécanique,Physique,11.85,2,2022,Passable
1884,314,Mécanique,Physique,9.34,2,2022,Échec
1885,315,Chimie Organique,Chimie,13.85,1,2022,Assez Bien
1886,315,Thermochimie,Chimie,11.02,2,2022,Passable
1887,315,Chimie Organique,Chimie,9.01,2,2022,Échec
1888,315,Biochimie,Chimie,13.62,1,2022,Assez Bien
1889,315,Thermochimie,Chimie,11.94,1,2022,Passable
1890,315,Chimie Analytique,Chimie,12.69,2,2022,Assez Bien
1891,316,Biologie Cellulaire,Biologie,9.5,1,2020,Échec
1892,316,Biologie Cellulaire,Biologie,9.67,1,2020,Échec
1893,316,Génétique,Biologie,7.75,1,2020,Échec
1894,316,Physiologie,Biologie,12.57,2,2020,Assez Bien
1895,316,Génétique,Biologie,15.77,2,2020,Bien
1896,316,Microbiologie,Biologie,7.21,1,2020,Échec
1897,317,Bases de Données,Informatique,16.09,2,2022,Très Bien
1898,317,IA,Informatique,8.04,1,2022,Échec
1899,317,Algorithmique,Informatique,18.14,1,2022,Très Bien
1900,317,Bases de Données,Informatique,2.56,1,2022,Échec
1901,317,Réseaux,Informatique,4.26,2,2022,Échec
1902,317,Algorithmique,Informatique,13.35,1,2022,Assez Bien
1903,318,Énergie,Génie Électrique,5.21,1,2021,Échec
1904,318,Électronique,Génie Électrique,13.84,2,2021,Assez Bien
1905,318,Électrotechnique,Génie Électrique,12.64,2,2021,Assez Bien
1906,318,Signal,Génie Électrique,14.59,2,2021,Bien
1907,318,Signal,Génie Électrique,9.56,2,2021,Échec
1908,318,Électrotechnique,Génie Électrique,7.12,1,2021,Échec
1909,319,Thermochimie,Chimie,6.91,2,2022,Échec
1910,319,Électrochimie,Chimie,13.29,1,2022,Assez Bien
1911,319,Thermochimie,Chimie,16.48,1,2022,Très Bien
1912,319,Biochimie,Chimie,14.18,1,2022,Bien
1913,319,Chimie Organique,Chimie,9.26,1,2022,Échec
1914,319,Chimie Analytique,Chimie,13.06,2,2022,Assez Bien
1915,320,Électrotechnique,Génie Électrique,12.23,2,2021,Assez Bien
1916,320,Automatique,Génie Électrique,10.33,1,2021,Passable
1917,320,Automatique,Génie Électrique,3.64,2,2021,Échec
1918,320,Électrotechnique,Génie Électrique,12.87,1,2021,Assez Bien
1919,320,Électrotechnique,Génie Électrique,13.05,1,2021,Assez Bien
1920,320,Signal,Génie Électrique,11.75,1,2021,Passable
1921,321,Statistiques Éco,Économie,14.76,1,2022,Bien
1922,321,Statistiques Éco,Économie,10.16,1,2022,Passable
1923,321,Finance,Économie,15.22,1,2022,Bien
1924,321,Macroéconomie,Économie,4.1,2,2022,Échec
1925,321,Macroéconomie,Économie,12.41,2,2022,Assez Bien
1926,321,Macroéconomie,Économie,11.76,1,2022,Passable
1927,322,Pharmacologie,Médecine,10.73,2,2020,Passable
1928,322,Pharmacologie,Médecine,4.36,2,2020,Échec
1929,322,Pathologie,Médecine,7.36,1,2020,Échec
1930,322,Biochimie Méd.,Médecine,16.95,1,2020,Très Bien
1931,322,Physiologie,Médecine,16.33,1,2020,Très Bien
1932,322,Sémiologie,Médecine,13.11,1,2020,Assez Bien
1933,323,Chimie Générale,Chimie,7.66,2,2022,Échec
1934,323,Électrochimie,Chimie,13.54,2,2022,Assez Bien
1935,323,Électrochimie,Chimie,4.71,2,2022,Échec
1936,323,Chimie Organique,Chimie,10.93,2,2022,Passable
1937,323,Chimie Générale,Chimie,0.05,1,2022,Échec
1938,323,Biochimie,Chimie,9.51,1,2022,Échec
1939,324,Finance,Économie,8.94,1,2021,Échec
1940,324,Statistiques Éco,Économie,9.09,1,2021,Échec
1941,324,Statistiques Éco,Économie,7.6,2,2021,Échec
1942,324,Finance,Économie,11.68,1,2021,Passable
1943,324,Microéconomie,Économie,12.9,1,2021,Assez Bien
1944,324,Comptabilité,Économie,5.55,1,2021,Échec
1945,325,Biologie Cellulaire,Biologie,15.8,2,2023,Bien
1946,325,Biologie Cellulaire,Biologie,13.55,1,2023,Assez Bien
1947,325,Microbiologie,Biologie,11.99,1,2023,Passable
1948,325,Biochimie,Biologie,12.62,1,2023,Assez Bien
1949,325,Microbiologie,Biologie,12.02,1,2023,Assez Bien
1950,325,Génétique,Biologie,13.48,2,2023,Assez Bien
1951,326,Droit Civil,Droit,16.1,2,2023,Très Bien
1952,326,Droit Civil,Droit,10.25,1,2023,Passable
1953,326,Droit Commercial,Droit,13.86,2,2023,Assez Bien
1954,326,Droit Commercial,Droit,12.9,2,2023,Assez Bien
1955,326,Procédure Civile,Droit,13.27,2,2023,Assez Bien
1956,326,Droit Pénal,Droit,17.28,1,2023,Très Bien
1957,327,Hydraulique,Génie Civil,5.51,1,2023,Échec
1958,327,Matériaux,Génie Civil,14.62,1,2023,Bien
1959,327,Béton Armé,Génie Civil,7.65,1,2023,Échec
1960,327,Hydraulique,Génie Civil,8.96,1,2023,Échec
1961,327,Mécanique des Sols,Génie Civil,10.33,1,2023,Passable
1962,327,Structures,Génie Civil,9.52,1,2023,Échec
1963,328,Droit Pénal,Droit,13.06,1,2023,Assez Bien
1964,328,Procédure Civile,Droit,5.55,2,2023,Échec
1965,328,Droit Administratif,Droit,11.8,2,2023,Passable
1966,328,Procédure Civile,Droit,7.45,2,2023,Échec
1967,328,Droit Civil,Droit,16.34,2,2023,Très Bien
1968,328,Droit Pénal,Droit,6.62,1,2023,Échec
1969,329,Sémiologie,Médecine,3.11,2,2021,Échec
1970,329,Anatomie,Médecine,4.73,1,2021,Échec
1971,329,Physiologie,Médecine,11.35,1,2021,Passable
1972,329,Pharmacologie,Médecine,7.58,1,2021,Échec
1973,329,Pharmacologie,Médecine,7.36,1,2021,Échec
1974,329,Anatomie,Médecine,19.59,2,2021,Très Bien
1975,330,Marketing,Économie,9.87,1,2021,Échec
1976,330,Statistiques Éco,Économie,12.31,2,2021,Assez Bien
1977,330,Comptabilité,Économie,20.0,2,2021,Très Bien
1978,330,Statistiques Éco,Économie,10.04,1,2021,Passable
1979,330,Microéconomie,Économie,15.56,2,2021,Bien
1980,330,Comptabilité,Économie,10.18,2,2021,Passable
1981,331,Optique,Physique,16.56,1,2020,Très Bien
1982,331,Optique,Physique,4.02,2,2020,Échec
1983,331,Physique Quantique,Physique,16.53,2,2020,Très Bien
1984,331,Mécanique,Physique,2.84,2,2020,Échec
1985,331,Physique Quantique,Physique,3.2,1,2020,Échec
1986,331,Physique Quantique,Physique,13.53,1,2020,Assez Bien
1987,332,Relativité,Physique,12.57,1,2021,Assez Bien
1988,332,Électromagnétisme,Physique,5.0,1,2021,Échec
1989,332,Thermodynamique,Physique,7.31,1,2021,Échec
1990,332,Électromagnétisme,Physique,14.66,2,2021,Bien
1991,332,Optique,Physique,9.2,2,2021,Échec
1992,332,Relativité,Physique,7.76,2,2021,Échec
1993,333,Béton Armé,Génie Civil,16.57,2,2020,Très Bien
1994,333,Topographie,Génie Civil,14.33,1,2020,Bien
1995,333,Topographie,Génie Civil,9.34,2,2020,Échec
1996,333,Mécanique des Sols,Génie Civil,14.08,2,2020,Bien
1997,333,Béton Armé,Génie Civil,10.8,1,2020,Passable
1998,333,Topographie,Génie Civil,12.1,1,2020,Assez Bien
1999,334,IA,Informatique,12.18,2,2023,Assez Bien
2000,334,Algorithmique,Informatique,16.05,2,2023,Très Bien
2001,334,Réseaux,Informatique,13.75,1,2023,Assez Bien
2002,334,Algorithmique,Informatique,10.63,2,2023,Passable
2003,334,Bases de Données,Informatique,10.97,1,2023,Passable
2004,334,Algorithmique,Informatique,13.49,2,2023,Assez Bien
2005,335,Réseaux,Informatique,18.09,2,2023,Très Bien
2006,335,Réseaux,Informatique,15.0,1,2023,Bien
2007,335,IA,Informatique,13.0,1,2023,Assez Bien
2008,335,Algorithmique,Informatique,9.41,2,2023,Échec
2009,335,Bases de Données,Informatique,14.27,1,2023,Bien
2010,335,Bases de Données,Informatique,10.23,2,2023,Passable
2011,336,Thermochimie,Chimie,4.96,1,2021,Échec
2012,336,Biochimie,Chimie,11.94,2,2021,Passable
2013,336,Chimie Analytique,Chimie,15.43,1,2021,Bien
2014,336,Électrochimie,Chimie,8.29,1,2021,Échec
2015,336,Chimie Générale,Chimie,10.1,1,2021,Passable
2016,336,Chimie Analytique,Chimie,5.82,2,2021,Échec
2017,337,Analyse 1,Mathématiques,13.59,1,2022,Assez Bien
2018,337,Statistiques,Mathématiques,14.59,2,2022,Bien
2019,337,Analyse 1,Mathématiques,12.56,2,2022,Assez Bien
2020,337,Topologie,Mathématiques,5.22,1,2022,Échec
2021,337,Statistiques,Mathématiques,18.4,2,2022,Très Bien
2022,337,Analyse Numérique,Mathématiques,8.25,1,2022,Échec
2023,338,Analyse 1,Mathématiques,13.18,2,2020,Assez Bien
2024,338,Analyse Numérique,Mathématiques,20.0,1,2020,Très Bien
2025,338,Topologie,Mathématiques,8.34,1,2020,Échec
2026,338,Analyse Numérique,Mathématiques,13.57,1,2020,Assez Bien
2027,338,Probabilités,Mathématiques,11.28,2,2020,Passable
2028,338,Topologie,Mathématiques,10.33,1,2020,Passable
2029,339,IA,Informatique,0.0,2,2020,Échec
2030,339,Réseaux,Informatique,11.08,2,2020,Passable
2031,339,Bases de Données,Informatique,12.99,2,2020,Assez Bien
2032,339,Algorithmique,Informatique,7.28,1,2020,Échec
2033,339,Réseaux,Informatique,8.75,1,2020,Échec
2034,339,Systèmes d'exploitation,Informatique,12.09,2,2020,Assez Bien
2035,340,Pharmacologie,Médecine,9.72,2,2020,Échec
2036,340,Pathologie,Médecine,16.73,2,2020,Très Bien
2037,340,Pathologie,Médecine,4.38,1,2020,Échec
2038,340,Anatomie,Médecine,4.75,1,2020,Échec
2039,340,Anatomie,Médecine,7.74,2,2020,Échec
2040,340,Anatomie,Médecine,6.53,2,2020,Échec
2041,341,Physiologie,Biologie,11.1,1,2020,Passable
2042,341,Physiologie,Biologie,1.84,2,2020,Échec
2043,341,Biochimie,Biologie,10.1,2,2020,Passable
2044,341,Écologie,Biologie,10.5,1,2020,Passable
2045,341,Génétique,Biologie,11.85,1,2020,Passable
2046,341,Génétique,Biologie,6.01,2,2020,Échec
2047,342,Mécanique,Physique,6.8,2,2022,Échec
2048,342,Optique,Physique,16.73,2,2022,Très Bien
2049,342,Mécanique,Physique,17.49,2,2022,Très Bien
2050,342,Thermodynamique,Physique,8.41,2,2022,Échec
2051,342,Thermodynamique,Physique,14.76,2,2022,Bien
2052,342,Relativité,Physique,4.95,1,2022,Échec
2053,343,Biologie Cellulaire,Biologie,14.35,1,2021,Bien
2054,343,Biologie Cellulaire,Biologie,8.57,1,2021,Échec
2055,343,Microbiologie,Biologie,13.61,2,2021,Assez Bien
2056,343,Microbiologie,Biologie,6.93,1,2021,Échec
2057,343,Biochimie,Biologie,13.97,2,2021,Assez Bien
2058,343,Génétique,Biologie,10.87,2,2021,Passable
2059,344,Électronique,Génie Électrique,12.67,1,2021,Assez Bien
2060,344,Télécoms,Génie Électrique,6.02,2,2021,Échec
2061,344,Télécoms,Génie Électrique,14.99,1,2021,Bien
2062,344,Signal,Génie Électrique,18.69,1,2021,Très Bien
2063,344,Électronique,Génie Électrique,10.48,1,2021,Passable
2064,344,Télécoms,Génie Électrique,8.99,2,2021,Échec
2065,345,Analyse Numérique,Mathématiques,17.6,1,2023,Très Bien
2066,345,Probabilités,Mathématiques,7.19,1,2023,Échec
2067,345,Analyse 1,Mathématiques,14.57,1,2023,Bien
2068,345,Analyse 1,Mathématiques,13.37,1,2023,Assez Bien
2069,345,Topologie,Mathématiques,6.13,1,2023,Échec
2070,345,Statistiques,Mathématiques,15.44,2,2023,Bien
2071,346,Mécanique des Sols,Génie Civil,11.55,2,2020,Passable
2072,346,Mécanique des Sols,Génie Civil,19.53,1,2020,Très Bien
2073,346,Structures,Génie Civil,12.32,2,2020,Assez Bien
2074,346,Structures,Génie Civil,4.1,1,2020,Échec
2075,346,Hydraulique,Génie Civil,12.93,1,2020,Assez Bien
2076,346,Structures,Génie Civil,12.11,1,2020,Assez Bien
2077,347,Droit Civil,Droit,5.79,1,2023,Échec
2078,347,Droit Pénal,Droit,12.37,2,2023,Assez Bien
2079,347,Droit Commercial,Droit,12.39,2,2023,Assez Bien
2080,347,Droit Commercial,Droit,9.91,1,2023,Échec
2081,347,Droit Administratif,Droit,16.75,2,2023,Très Bien
2082,347,Droit Civil,Droit,15.21,2,2023,Bien
2083,348,Biochimie,Chimie,16.41,2,2020,Très Bien
2084,348,Chimie Analytique,Chimie,13.81,2,2020,Assez Bien
2085,348,Chimie Organique,Chimie,11.24,1,2020,Passable
2086,348,Biochimie,Chimie,11.52,1,2020,Passable
2087,348,Chimie Générale,Chimie,20.0,2,2020,Très Bien
2088,348,Électrochimie,Chimie,9.08,1,2020,Échec
2089,349,Mécanique des Sols,Génie Civil,7.96,1,2022,Échec
2090,349,Mécanique des Sols,Génie Civil,10.58,1,2022,Passable
2091,349,Matériaux,Génie Civil,15.74,1,2022,Bien
2092,349,Mécanique des Sols,Génie Civil,11.69,2,2022,Passable
2093,349,Béton Armé,Génie Civil,11.79,1,2022,Passable
2094,349,Mécanique des Sols,Génie Civil,10.42,1,2022,Passable
2095,350,Physiologie,Biologie,10.25,2,2020,Passable
2096,350,Écologie,Biologie,9.06,1,2020,Échec
2097,350,Biologie Cellulaire,Biologie,8.06,2,2020,Échec
2098,350,Écologie,Biologie,15.12,2,2020,Bien
2099,350,Écologie,Biologie,6.97,1,2020,Échec
2100,350,Microbiologie,Biologie,10.68,1,2020,Passable
2101,351,Algèbre 1,Mathématiques,7.78,2,2020,Échec
2102,351,Statistiques,Mathématiques,3.29,1,2020,Échec
2103,351,Topologie,Mathématiques,12.43,1,2020,Assez Bien
2104,351,Algèbre 1,Mathématiques,5.87,2,2020,Échec
2105,351,Statistiques,Mathématiques,14.11,2,2020,Bien
2106,351,Probabilités,Mathématiques,8.18,1,2020,Échec
2107,352,Énergie,Génie Électrique,9.02,2,2020,Échec
2108,352,Automatique,Génie Électrique,12.79,1,2020,Assez Bien
2109,352,Signal,Génie Électrique,11.52,2,2020,Passable
2110,352,Énergie,Génie Électrique,11.91,2,2020,Passable
2111,352,Automatique,Génie Électrique,4.49,2,2020,Échec
2112,352,Signal,Génie Électrique,6.02,1,2020,Échec
2113,353,Anatomie,Médecine,12.51,1,2021,Assez Bien
2114,353,Biochimie Méd.,Médecine,14.19,1,2021,Bien
2115,353,Anatomie,Médecine,11.84,1,2021,Passable
2116,353,Biochimie Méd.,Médecine,14.76,1,2021,Bien
2117,353,Anatomie,Médecine,10.75,2,2021,Passable
2118,353,Physiologie,Médecine,11.54,2,2021,Passable
2119,354,Biochimie,Biologie,13.4,1,2023,Assez Bien
2120,354,Écologie,Biologie,2.78,2,2023,Échec
2121,354,Biochimie,Biologie,11.66,2,2023,Passable
2122,354,Physiologie,Biologie,13.72,1,2023,Assez Bien
2123,354,Biochimie,Biologie,14.27,2,2023,Bien
2124,354,Microbiologie,Biologie,8.39,2,2023,Échec
2125,355,Génétique,Biologie,13.35,2,2023,Assez Bien
2126,355,Biologie Cellulaire,Biologie,17.81,2,2023,Très Bien
2127,355,Écologie,Biologie,14.22,2,2023,Bien
2128,355,Biochimie,Biologie,13.99,2,2023,Assez Bien
2129,355,Génétique,Biologie,8.09,1,2023,Échec
2130,355,Écologie,Biologie,9.49,2,2023,Échec
2131,356,Physiologie,Médecine,13.21,1,2021,Assez Bien
2132,356,Biochimie Méd.,Médecine,7.59,1,2021,Échec
2133,356,Anatomie,Médecine,3.61,2,2021,Échec
2134,356,Pathologie,Médecine,12.42,2,2021,Assez Bien
2135,356,Biochimie Méd.,Médecine,9.49,1,2021,Échec
2136,356,Sémiologie,Médecine,14.36,2,2021,Bien
2137,357,Topographie,Génie Civil,7.96,2,2023,Échec
2138,357,Topographie,Génie Civil,8.41,1,2023,Échec
2139,357,Hydraulique,Génie Civil,12.72,1,2023,Assez Bien
2140,357,Béton Armé,Génie Civil,10.29,1,2023,Passable
2141,357,Mécanique des Sols,Génie Civil,13.79,2,2023,Assez Bien
2142,357,Mécanique des Sols,Génie Civil,13.17,1,2023,Assez Bien
2143,358,Anatomie,Médecine,14.12,2,2021,Bien
2144,358,Sémiologie,Médecine,19.04,1,2021,Très Bien
2145,358,Pathologie,Médecine,13.1,1,2021,Assez Bien
2146,358,Anatomie,Médecine,8.71,1,2021,Échec
2147,358,Biochimie Méd.,Médecine,14.19,2,2021,Bien
2148,358,Biochimie Méd.,Médecine,12.62,1,2021,Assez Bien
2149,359,Électromagnétisme,Physique,9.25,2,2023,Échec
2150,359,Électromagnétisme,Physique,9.99,2,2023,Échec
2151,359,Relativité,Physique,9.07,1,2023,Échec
2152,359,Physique Quantique,Physique,11.67,2,2023,Passable
2153,359,Relativité,Physique,7.76,2,2023,Échec
2154,359,Électromagnétisme,Physique,11.2,1,2023,Passable
2155,360,Hydraulique,Génie Civil,11.64,2,2023,Passable
2156,360,Matériaux,Génie Civil,4.73,1,2023,Échec
2157,360,Structures,Génie Civil,6.26,1,2023,Échec
2158,360,Béton Armé,Génie Civil,4.71,2,2023,Échec
2159,360,Béton Armé,Génie Civil,12.39,2,2023,Assez Bien
2160,360,Topographie,Génie Civil,16.8,1,2023,Très Bien
2161,361,Pharmacologie,Médecine,13.17,2,2021,Assez Bien
2162,361,Biochimie Méd.,Médecine,12.67,2,2021,Assez Bien
2163,361,Pathologie,Médecine,13.69,1,2021,Assez Bien
2164,361,Physiologie,Médecine,14.9,2,2021,Bien
2165,361,Pharmacologie,Médecine,18.95,1,2021,Très Bien
2166,361,Pharmacologie,Médecine,9.74,1,2021,Échec
2167,362,Microéconomie,Économie,10.58,2,2022,Passable
2168,362,Marketing,Économie,13.36,1,2022,Assez Bien
2169,362,Macroéconomie,Économie,9.15,1,2022,Échec
2170,362,Macroéconomie,Économie,11.46,1,2022,Passable
2171,362,Finance,Économie,11.37,2,2022,Passable
2172,362,Comptabilité,Économie,11.89,2,2022,Passable
2173,363,Biologie Cellulaire,Biologie,12.5,2,2021,Assez Bien
2174,363,Génétique,Biologie,10.26,1,2021,Passable
2175,363,Écologie,Biologie,6.24,1,2021,Échec
2176,363,Écologie,Biologie,10.93,2,2021,Passable
2177,363,Microbiologie,Biologie,15.73,2,2021,Bien
2178,363,Génétique,Biologie,14.34,2,2021,Bien
2179,364,Macroéconomie,Économie,6.6,2,2023,Échec
2180,364,Marketing,Économie,14.08,2,2023,Bien
2181,364,Microéconomie,Économie,8.58,1,2023,Échec
2182,364,Macroéconomie,Économie,5.76,1,2023,Échec
2183,364,Microéconomie,Économie,15.14,1,2023,Bien
2184,364,Microéconomie,Économie,7.79,1,2023,Échec
2185,365,Hydraulique,Génie Civil,11.82,2,2020,Passable
2186,365,Topographie,Génie Civil,16.51,2,2020,Très Bien
2187,365,Béton Armé,Génie Civil,12.4,2,2020,Assez Bien
2188,365,Topographie,Génie Civil,18.32,1,2020,Très Bien
2189,365,Mécanique des Sols,Génie Civil,11.82,2,2020,Passable
2190,365,Structures,Génie Civil,7.4,2,2020,Échec
2191,366,Pathologie,Médecine,13.56,2,2023,Assez Bien
2192,366,Pathologie,Médecine,11.05,2,2023,Passable
2193,366,Pathologie,Médecine,11.25,1,2023,Passable
2194,366,Physiologie,Médecine,14.47,1,2023,Bien
2195,366,Biochimie Méd.,Médecine,12.79,1,2023,Assez Bien
2196,366,Pathologie,Médecine,9.7,2,2023,Échec
2197,367,Statistiques,Mathématiques,9.74,2,2022,Échec
2198,367,Analyse 1,Mathématiques,13.16,1,2022,Assez Bien
2199,367,Analyse Numérique,Mathématiques,11.04,2,2022,Passable
2200,367,Statistiques,Mathématiques,10.44,1,2022,Passable
2201,367,Statistiques,Mathématiques,14.16,1,2022,Bien
2202,367,Analyse 1,Mathématiques,7.77,2,2022,Échec
2203,368,Macroéconomie,Économie,8.61,1,2022,Échec
2204,368,Microéconomie,Économie,10.62,1,2022,Passable
2205,368,Comptabilité,Économie,12.2,2,2022,Assez Bien
2206,368,Statistiques Éco,Économie,7.59,2,2022,Échec
2207,368,Marketing,Économie,10.79,2,2022,Passable
2208,368,Finance,Économie,15.61,1,2022,Bien
2209,369,Bases de Données,Informatique,9.86,2,2023,Échec
2210,369,Algorithmique,Informatique,14.42,2,2023,Bien
2211,369,IA,Informatique,5.33,1,2023,Échec
2212,369,Réseaux,Informatique,10.31,1,2023,Passable
2213,369,IA,Informatique,14.76,1,2023,Bien
2214,369,Programmation C,Informatique,10.86,2,2023,Passable
2215,370,Hydraulique,Génie Civil,11.47,2,2022,Passable
2216,370,Structures,Génie Civil,12.67,1,2022,Assez Bien
2217,370,Hydraulique,Génie Civil,15.32,2,2022,Bien
2218,370,Matériaux,Génie Civil,6.8,1,2022,Échec
2219,370,Hydraulique,Génie Civil,14.13,2,2022,Bien
2220,370,Topographie,Génie Civil,9.02,2,2022,Échec
2221,371,Comptabilité,Économie,10.58,2,2020,Passable
2222,371,Marketing,Économie,12.08,1,2020,Assez Bien
2223,371,Finance,Économie,12.45,2,2020,Assez Bien
2224,371,Comptabilité,Économie,6.04,1,2020,Échec
2225,371,Microéconomie,Économie,4.92,2,2020,Échec
2226,371,Statistiques Éco,Économie,11.04,1,2020,Passable
2227,372,Systèmes d'exploitation,Informatique,16.47,1,2020,Très Bien
2228,372,Bases de Données,Informatique,9.84,2,2020,Échec
2229,372,Bases de Données,Informatique,14.07,2,2020,Bien
2230,372,Algorithmique,Informatique,12.32,1,2020,Assez Bien
2231,372,Bases de Données,Informatique,11.94,2,2020,Passable
2232,372,Bases de Données,Informatique,9.17,1,2020,Échec
2233,373,Droit Administratif,Droit,6.46,1,2021,Échec
2234,373,Droit Commercial,Droit,17.07,1,2021,Très Bien
2235,373,Droit Commercial,Droit,16.08,1,2021,Très Bien
2236,373,Droit Civil,Droit,6.16,2,2021,Échec
2237,373,Droit Pénal,Droit,13.65,1,2021,Assez Bien
2238,373,Droit Commercial,Droit,10.93,1,2021,Passable
2239,374,Chimie Générale,Chimie,7.31,2,2023,Échec
2240,374,Thermochimie,Chimie,11.63,2,2023,Passable
2241,374,Chimie Générale,Chimie,18.04,2,2023,Très Bien
2242,374,Chimie Organique,Chimie,5.4,2,2023,Échec
2243,374,Biochimie,Chimie,16.14,1,2023,Très Bien
2244,374,Biochimie,Chimie,5.92,1,2023,Échec
2245,375,Biochimie Méd.,Médecine,14.35,2,2021,Bien
2246,375,Biochimie Méd.,Médecine,14.83,1,2021,Bien
2247,375,Biochimie Méd.,Médecine,5.86,1,2021,Échec
2248,375,Pharmacologie,Médecine,8.71,2,2021,Échec
2249,375,Anatomie,Médecine,13.78,2,2021,Assez Bien
2250,375,Sémiologie,Médecine,14.3,2,2021,Bien
2251,376,Thermochimie,Chimie,8.27,2,2022,Échec
2252,376,Thermochimie,Chimie,14.56,1,2022,Bien
2253,376,Électrochimie,Chimie,17.73,1,2022,Très Bien
2254,376,Chimie Organique,Chimie,12.13,2,2022,Assez Bien
2255,376,Chimie Organique,Chimie,7.62,2,2022,Échec
2256,376,Chimie Générale,Chimie,9.13,2,2022,Échec
2257,377,Mécanique des Sols,Génie Civil,10.64,2,2022,Passable
2258,377,Béton Armé,Génie Civil,11.25,1,2022,Passable
2259,377,Béton Armé,Génie Civil,9.52,1,2022,Échec
2260,377,Hydraulique,Génie Civil,20.0,1,2022,Très Bien
2261,377,Hydraulique,Génie Civil,5.38,1,2022,Échec
2262,377,Béton Armé,Génie Civil,8.55,1,2022,Échec
2263,378,Pathologie,Médecine,11.62,2,2023,Passable
2264,378,Physiologie,Médecine,13.14,1,2023,Assez Bien
2265,378,Pathologie,Médecine,9.52,2,2023,Échec
2266,378,Pathologie,Médecine,9.22,1,2023,Échec
2267,378,Pharmacologie,Médecine,9.09,1,2023,Échec
2268,378,Anatomie,Médecine,9.12,1,2023,Échec
2269,379,Marketing,Économie,14.53,1,2021,Bien
2270,379,Macroéconomie,Économie,7.68,1,2021,Échec
2271,379,Finance,Économie,15.69,2,2021,Bien
2272,379,Microéconomie,Économie,11.73,1,2021,Passable
2273,379,Comptabilité,Économie,1.59,1,2021,Échec
2274,379,Marketing,Économie,17.43,2,2021,Très Bien
2275,380,Topologie,Mathématiques,7.69,1,2021,Échec
2276,380,Statistiques,Mathématiques,3.8,1,2021,Échec
2277,380,Analyse Numérique,Mathématiques,13.19,1,2021,Assez Bien
2278,380,Algèbre 1,Mathématiques,11.3,1,2021,Passable
2279,380,Statistiques,Mathématiques,7.72,1,2021,Échec
2280,380,Topologie,Mathématiques,11.4,2,2021,Passable
2281,381,Automatique,Génie Électrique,9.03,1,2021,Échec
2282,381,Signal,Génie Électrique,7.54,2,2021,Échec
2283,381,Signal,Génie Électrique,12.95,1,2021,Assez Bien
2284,381,Énergie,Génie Électrique,13.62,2,2021,Assez Bien
2285,381,Électronique,Génie Électrique,10.08,2,2021,Passable
